[DEBUG] 2020-12-09 19:24:30.618 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-09 19:24:30.633 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-09 19:24:30.645 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-09 19:24:30.812 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-09 19:24:30.821 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-09 19:24:31.070 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-09 19:24:31.071 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-09 19:24:31.079 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-09 19:24:31.476 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-09 19:24:31.510 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-09 19:24:31.512 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-12-09 19:24:31.634 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@763cf5b9
[DEBUG] 2020-12-09 19:24:31.635 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3c35c345
[DEBUG] 2020-12-09 19:24:31.636 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3c35c345
[DEBUG] 2020-12-09 19:24:31.637 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@69a2b3b6
[DEBUG] 2020-12-09 19:24:31.637 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@69a2b3b6
[DEBUG] 2020-12-09 19:24:31.642 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@46731692
[DEBUG] 2020-12-09 19:24:31.642 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@46731692
[DEBUG] 2020-12-09 19:24:31.643 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@151ef57f
[DEBUG] 2020-12-09 19:24:31.643 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@151ef57f
[DEBUG] 2020-12-09 19:24:31.644 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@497aec8c
[DEBUG] 2020-12-09 19:24:31.644 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@497aec8c
[DEBUG] 2020-12-09 19:24:31.647 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@336880df
[DEBUG] 2020-12-09 19:24:31.647 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@336880df
[DEBUG] 2020-12-09 19:24:31.648 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@3672276e
[DEBUG] 2020-12-09 19:24:31.651 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@3672276e
[DEBUG] 2020-12-09 19:24:31.652 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@706eab5d
[DEBUG] 2020-12-09 19:24:31.652 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@706eab5d
[DEBUG] 2020-12-09 19:24:31.653 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@249e0271
[DEBUG] 2020-12-09 19:24:31.653 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@249e0271
[DEBUG] 2020-12-09 19:24:31.653 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@249e0271
[DEBUG] 2020-12-09 19:24:31.656 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@78525ef9
[DEBUG] 2020-12-09 19:24:31.657 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7e00ed0f
[DEBUG] 2020-12-09 19:24:31.657 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7e00ed0f
[DEBUG] 2020-12-09 19:24:31.657 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7e00ed0f
[DEBUG] 2020-12-09 19:24:31.658 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6ef1a1b9
[DEBUG] 2020-12-09 19:24:31.659 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@3baf6936
[DEBUG] 2020-12-09 19:24:31.659 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@3baf6936
[DEBUG] 2020-12-09 19:24:31.663 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@4eed2acf
[DEBUG] 2020-12-09 19:24:31.663 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@4eed2acf
[DEBUG] 2020-12-09 19:24:31.665 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@2d9f64c9
[DEBUG] 2020-12-09 19:24:31.665 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@2d9f64c9
[DEBUG] 2020-12-09 19:24:31.670 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@1abfe081
[DEBUG] 2020-12-09 19:24:31.670 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@1abfe081
[DEBUG] 2020-12-09 19:24:31.671 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@acdcf71
[DEBUG] 2020-12-09 19:24:31.671 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@acdcf71
[DEBUG] 2020-12-09 19:24:31.672 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@6bda1d19
[DEBUG] 2020-12-09 19:24:31.672 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@7be71476
[DEBUG] 2020-12-09 19:24:31.672 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@7be71476
[DEBUG] 2020-12-09 19:24:31.673 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@7be71476
[DEBUG] 2020-12-09 19:24:31.673 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@154bd49b
[DEBUG] 2020-12-09 19:24:31.677 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@154bd49b
[DEBUG] 2020-12-09 19:24:31.677 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@154bd49b
[DEBUG] 2020-12-09 19:24:31.678 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@2dd8239
[DEBUG] 2020-12-09 19:24:31.680 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@2e53b094
[DEBUG] 2020-12-09 19:24:31.682 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@53b8afea
[DEBUG] 2020-12-09 19:24:31.682 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@53b8afea
[DEBUG] 2020-12-09 19:24:31.683 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@53b8afea
[DEBUG] 2020-12-09 19:24:31.683 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@288214b1
[DEBUG] 2020-12-09 19:24:31.683 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@288214b1
[DEBUG] 2020-12-09 19:24:31.685 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@288214b1
[DEBUG] 2020-12-09 19:24:31.685 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@639aba11
[DEBUG] 2020-12-09 19:24:31.685 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6e33fcae
[DEBUG] 2020-12-09 19:24:31.687 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@523d6bdb
[DEBUG] 2020-12-09 19:24:31.687 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@523d6bdb
[DEBUG] 2020-12-09 19:24:31.687 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1a87b51
[DEBUG] 2020-12-09 19:24:31.688 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@5e2a3040
[DEBUG] 2020-12-09 19:24:31.688 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@5e2a3040
[DEBUG] 2020-12-09 19:24:31.690 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@74dbb1ee
[DEBUG] 2020-12-09 19:24:31.690 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@74dbb1ee
[DEBUG] 2020-12-09 19:24:31.690 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@6c42f2a1
[DEBUG] 2020-12-09 19:24:31.691 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@1aa6e3c0
[DEBUG] 2020-12-09 19:24:31.691 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@46c3a14d
[DEBUG] 2020-12-09 19:24:31.693 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@131ff6fa
[DEBUG] 2020-12-09 19:24:31.693 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@131ff6fa
[DEBUG] 2020-12-09 19:24:31.694 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@42c28305
[DEBUG] 2020-12-09 19:24:31.694 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2184b4f4
[DEBUG] 2020-12-09 19:24:31.696 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@7d199c68
[DEBUG] 2020-12-09 19:24:31.696 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@63411512
[DEBUG] 2020-12-09 19:24:31.697 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@35cd68d4
[DEBUG] 2020-12-09 19:24:31.697 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@316a598d
[DEBUG] 2020-12-09 19:24:31.697 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@216914
[DEBUG] 2020-12-09 19:24:31.697 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@6ba30587
[DEBUG] 2020-12-09 19:24:31.733 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-12-09 19:24:31.737 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-12-09 19:24:31.738 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-12-09 19:24:31.739 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-12-09 19:24:31.740 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-12-09 19:24:31.741 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-12-09 19:24:31.741 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-12-09 19:24:31.742 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-12-09 19:24:31.742 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-12-09 19:24:31.743 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-12-09 19:24:31.743 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-12-09 19:24:31.743 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-12-09 19:24:31.743 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-12-09 19:24:31.744 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-12-09 19:24:31.750 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/dungeons_and_dragons?serverTimezone=CST
[INFO ] 2020-12-09 19:24:31.751 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-12-09 19:24:31.751 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-12-09 19:24:31.945 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-12-09 19:24:32.136 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2020-12-09 19:24:32.156 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-12-09 19:24:32.156 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-12-09 19:24:32.219 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-12-09 19:24:32.240 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-12-09 19:24:32.278 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-12-09 19:24:32.356 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-12-09 19:24:32.359 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@58437801] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@6af5bbd0]
[DEBUG] 2020-12-09 19:24:32.414 [main] AnnotationBinder - Binding entity from annotated class: entity.User
[DEBUG] 2020-12-09 19:24:32.431 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-12-09 19:24:32.441 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-12-09 19:24:32.450 [main] EntityBinder - Bind entity entity.User on table user
[DEBUG] 2020-12-09 19:24:32.491 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.494 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-12-09 19:24:32.496 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:id]
[DEBUG] 2020-12-09 19:24:32.497 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-12-09 19:24:32.499 [main] PropertyBinder - Building property id
[DEBUG] 2020-12-09 19:24:32.504 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-12-09 19:24:32.506 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-09 19:24:32.507 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.509 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.514 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.514 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.515 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='characters_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-12-09 19:24:32.516 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-09 19:24:32.516 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-09 19:24:32.517 [main] CollectionBinder - Collection role: entity.User.characters
[DEBUG] 2020-12-09 19:24:32.518 [main] PropertyBinder - Building property characters
[DEBUG] 2020-12-09 19:24:32.519 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.520 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-12-09 19:24:32.520 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:email]
[DEBUG] 2020-12-09 19:24:32.520 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-12-09 19:24:32.523 [main] PropertyBinder - Building property email
[DEBUG] 2020-12-09 19:24:32.524 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-09 19:24:32.524 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2020-12-09 19:24:32.524 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:password]
[DEBUG] 2020-12-09 19:24:32.524 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2020-12-09 19:24:32.524 [main] PropertyBinder - Building property password
