[DEBUG] 2020-12-01 18:40:39.240 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-01 18:40:39.251 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-01 18:40:39.259 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-01 18:40:39.336 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-01 18:40:39.339 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-01 18:40:39.553 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-01 18:40:39.555 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-01 18:40:39.566 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-01 18:40:39.881 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-01 18:40:39.915 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-01 18:40:39.915 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-12-01 18:40:40.001 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@4f3e7344
[DEBUG] 2020-12-01 18:40:40.001 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@782bf610
[DEBUG] 2020-12-01 18:40:40.001 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@782bf610
[DEBUG] 2020-12-01 18:40:40.002 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@10895b16
[DEBUG] 2020-12-01 18:40:40.002 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@10895b16
[DEBUG] 2020-12-01 18:40:40.004 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@3b9632d1
[DEBUG] 2020-12-01 18:40:40.004 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@3b9632d1
[DEBUG] 2020-12-01 18:40:40.005 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1846579f
[DEBUG] 2020-12-01 18:40:40.005 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1846579f
[DEBUG] 2020-12-01 18:40:40.005 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@4248b963
[DEBUG] 2020-12-01 18:40:40.006 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4248b963
[DEBUG] 2020-12-01 18:40:40.007 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@72725ee1
[DEBUG] 2020-12-01 18:40:40.009 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@72725ee1
[DEBUG] 2020-12-01 18:40:40.010 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@4893b344
[DEBUG] 2020-12-01 18:40:40.010 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@4893b344
[DEBUG] 2020-12-01 18:40:40.011 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4893b344
[DEBUG] 2020-12-01 18:40:40.011 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@2d0ecb24
[DEBUG] 2020-12-01 18:40:40.012 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@b0fc838
[DEBUG] 2020-12-01 18:40:40.015 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@b0fc838
[DEBUG] 2020-12-01 18:40:40.016 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@b0fc838
[DEBUG] 2020-12-01 18:40:40.016 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@5fbdc49b
[DEBUG] 2020-12-01 18:40:40.017 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@285f38f6
[DEBUG] 2020-12-01 18:40:40.017 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@285f38f6
[DEBUG] 2020-12-01 18:40:40.018 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@36fc05ff
[DEBUG] 2020-12-01 18:40:40.018 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@36fc05ff
[DEBUG] 2020-12-01 18:40:40.018 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@21ac5eb4
[DEBUG] 2020-12-01 18:40:40.019 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@21ac5eb4
[DEBUG] 2020-12-01 18:40:40.019 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@2a685eba
[DEBUG] 2020-12-01 18:40:40.019 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@2a685eba
[DEBUG] 2020-12-01 18:40:40.021 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@77d680e6
[DEBUG] 2020-12-01 18:40:40.021 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@77d680e6
[DEBUG] 2020-12-01 18:40:40.021 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@28c86134
[DEBUG] 2020-12-01 18:40:40.022 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@5cb5bb88
[DEBUG] 2020-12-01 18:40:40.022 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@5cb5bb88
[DEBUG] 2020-12-01 18:40:40.022 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@5cb5bb88
[DEBUG] 2020-12-01 18:40:40.025 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@3a01773b
[DEBUG] 2020-12-01 18:40:40.025 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@3a01773b
[DEBUG] 2020-12-01 18:40:40.025 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@3a01773b
[DEBUG] 2020-12-01 18:40:40.026 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@472698d
[DEBUG] 2020-12-01 18:40:40.031 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@39fa8ad2
[DEBUG] 2020-12-01 18:40:40.031 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@6c302a1d
[DEBUG] 2020-12-01 18:40:40.031 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@6c302a1d
[DEBUG] 2020-12-01 18:40:40.032 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@6c302a1d
[DEBUG] 2020-12-01 18:40:40.032 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@16eedaa6
[DEBUG] 2020-12-01 18:40:40.035 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@16eedaa6
[DEBUG] 2020-12-01 18:40:40.035 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@16eedaa6
[DEBUG] 2020-12-01 18:40:40.035 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@341672e
[DEBUG] 2020-12-01 18:40:40.035 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@66c38e51
[DEBUG] 2020-12-01 18:40:40.036 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@58496c97
[DEBUG] 2020-12-01 18:40:40.036 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@58496c97
[DEBUG] 2020-12-01 18:40:40.036 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@12968227
[DEBUG] 2020-12-01 18:40:40.037 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@6d025d1d
[DEBUG] 2020-12-01 18:40:40.037 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@6d025d1d
[DEBUG] 2020-12-01 18:40:40.038 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@70f822e
[DEBUG] 2020-12-01 18:40:40.038 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@70f822e
[DEBUG] 2020-12-01 18:40:40.038 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@17a703f5
[DEBUG] 2020-12-01 18:40:40.038 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@3531f3ca
[DEBUG] 2020-12-01 18:40:40.039 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@38fc5554
[DEBUG] 2020-12-01 18:40:40.046 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@43b40233
[DEBUG] 2020-12-01 18:40:40.046 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@43b40233
[DEBUG] 2020-12-01 18:40:40.046 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@2184b4f4
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7d199c68
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@63411512
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@35cd68d4
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@316a598d
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@216914
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6ba30587
[DEBUG] 2020-12-01 18:40:40.047 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@35764bef
[DEBUG] 2020-12-01 18:40:40.083 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-12-01 18:40:40.084 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-12-01 18:40:40.084 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-12-01 18:40:40.086 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-12-01 18:40:40.088 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-12-01 18:40:40.089 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-12-01 18:40:40.089 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-12-01 18:40:40.090 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-12-01 18:40:40.090 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-12-01 18:40:40.091 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-12-01 18:40:40.095 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-12-01 18:40:40.096 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-12-01 18:40:40.096 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-12-01 18:40:40.097 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-12-01 18:40:40.104 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/dungeons_and_dragons?serverTimezone=CST
[INFO ] 2020-12-01 18:40:40.105 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-12-01 18:40:40.105 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-12-01 18:40:40.259 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-12-01 18:40:40.432 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2020-12-01 18:40:40.433 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-12-01 18:40:40.433 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-12-01 18:40:40.478 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-12-01 18:40:40.512 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-12-01 18:40:40.549 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-12-01 18:40:40.605 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-12-01 18:40:40.614 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6af5bbd0] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@76464795]
[DEBUG] 2020-12-01 18:40:40.674 [main] AnnotationBinder - Binding entity from annotated class: entity.User
[DEBUG] 2020-12-01 18:40:40.702 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-12-01 18:40:40.710 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-12-01 18:40:40.712 [main] EntityBinder - Bind entity entity.User on table user
[DEBUG] 2020-12-01 18:40:40.745 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.754 [main] PropertyBinder - MetadataSourceProcessor property user_id with lazy=false
[DEBUG] 2020-12-01 18:40:40.762 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:user_id]
[DEBUG] 2020-12-01 18:40:40.764 [main] SimpleValueBinder - building SimpleValue for user_id
[DEBUG] 2020-12-01 18:40:40.776 [main] PropertyBinder - Building property user_id
[DEBUG] 2020-12-01 18:40:40.795 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), user_id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-12-01 18:40:40.804 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-01 18:40:40.804 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.815 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.835 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.842 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=characters_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.843 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='characters_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-12-01 18:40:40.847 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-01 18:40:40.847 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-12-01 18:40:40.854 [main] CollectionBinder - Collection role: entity.User.characters
[DEBUG] 2020-12-01 18:40:40.861 [main] PropertyBinder - Building property characters
[DEBUG] 2020-12-01 18:40:40.867 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.867 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-12-01 18:40:40.868 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:email]
[DEBUG] 2020-12-01 18:40:40.868 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-12-01 18:40:40.868 [main] PropertyBinder - Building property email
[DEBUG] 2020-12-01 18:40:40.869 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-12-01 18:40:40.869 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2020-12-01 18:40:40.869 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.User:password]
[DEBUG] 2020-12-01 18:40:40.869 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2020-12-01 18:40:40.869 [main] PropertyBinder - Building property password
